Clothing Inventory as of 1/14/2019


1137,Clothing,3,2nd Top Dryer Felt,Albany International,Aeropulse XL,30406114,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,357,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1138,Clothing,3,2nd Top Dryer Felt,Albany International,Aeropulse XL,30366921,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,363,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1139,Clothing,3,2nd Bottom Dryer Felt,Albany International,Aeropulse XL,30500400,8/2/2018 12:00:00 AM,,1/1/2019 12:00:00 AM,On Machine,None,,148,"148"" x 113'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1140,Clothing,3,2nd Bottom Dryer Felt,Albany International,Aeropulse XL,30400139,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,365,"148"" x 113'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1141,Clothing,3,2nd Bottom Dryer Felt,Albany International,Thermonetics,30423128,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,Thermonetics trial (cheaper than aeropulse but possibly less air current/drying potential),356,"148"" x 113'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1142,Clothing,3,2nd Bottom Dryer Felt,Albany International,Aeropulse XL,30351571,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,300,"148"" x 113'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1143,Clothing,3,3rd Top Dryer Felt,Albany International,Aerorun,30474747,6/27/2018 12:00:00 AM,,1/1/2019 12:00:00 AM,On Machine,None,,184,"148"" x 69'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1144,Clothing,3,3rd Top Dryer Felt,Albany International,Aerorun,30450096,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,329,"148"" x 69'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1145,Clothing,3,3rd Top Dryer Felt,Albany International,Aerorun,30418490,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,218,"148"" x 69'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1146,Clothing,3,3rd Top Dryer Felt,Albany International,Aerorun,30384768,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,208,"148"" x 69'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
